particle_id,frame_num,particle_num,time_stamp_s,ecd_um,area_pixels,perimeter,circularity,intensity_mean,intensity_std,intensity_min,intensity_max,max_feret_diam_um,aspect_ratio,x_left,x_right,y_top,y_bottom,edge_particle,experiment,step,type,ml_type_proba
19520,1215,7,131.413,7.375,83,37.97,0.85,703.42,70.37,544,799,9.125,0.68,715,727,396,404,FALSE,AHF_20151014_Galactic,16 GIV6 LN20150206_5200-3196_151014-134708,air bubble,101
19586,1225,4,132.505,13.875,185,80.08,0.6,678.54,116.31,351,799,22.625,0.51,102,117,331,353,FALSE,AHF_20151014_Galactic,16 GIV6 LN20150206_5200-3196_151014-134708,translucent fibral,101
19677,1237,6,133.815,6.125,69,38.56,0.76,703.94,75.17,522,799,9.125,0.59,1152,1164,290,296,FALSE,AHF_20151014_Galactic,16 GIV6 LN20150206_5200-3196_151014-134708,air bubble,101
19715,1241,8,134.252,5.875,68,32.56,0.9,531.62,208.78,141,796,6.125,0.83,324,332,964,973,FALSE,AHF_20151014_Galactic,16 GIV6 LN20150206_5200-3196_151014-134708,air bubble,101
19784,1252,3,135.453,13.875,185,60.46,0.8,435.76,263.31,40,799,21.875,0.56,911,923,176,197,FALSE,AHF_20151014_Galactic,16 GIV6 LN20150206_5200-3196_151014-134708,dense globular,101
19857,1263,5,136.621,12.625,162,53.46,0.84,408.7,262.51,37,798,16.125,0.61,139,156,372,383,FALSE,AHF_20151014_Galactic,16 GIV6 LN20150206_5200-3196_151014-134708,dense globular,101
19928,1273,7,137.671,5.125,58,31.73,0.85,727.31,55.19,618,797,7.875,0.55,1076,1087,481,486,FALSE,AHF_20151014_Galactic,16 GIV6 LN20150206_5200-3196_151014-134708,air bubble,101
19935,1274,4,137.78,5.375,62,34.97,0.8,747.16,39.2,664,799,7.375,0.65,384,394,430,437,FALSE,AHF_20151014_Galactic,16 GIV6 LN20150206_5200-3196_151014-134708,air bubble,101
19970,1278,5,138.217,5.875,66,33.14,0.87,701.59,83.53,519,797,5.875,0.88,698,707,538,546,FALSE,AHF_20151014_Galactic,16 GIV6 LN20150206_5200-3196_151014-134708,air bubble,101
20224,1309,6,141.54,10.375,125,51.87,0.76,644.83,131.1,349,799,13.625,0.62,1243,1254,730,745,FALSE,AHF_20151014_Galactic,16 GIV6 LN20150206_5200-3196_151014-134708,air bubble,101
20230,1310,5,141.649,5.375,61,35.73,0.77,703.03,85.4,514,798,7.375,0.77,506,516,762,769,FALSE,AHF_20151014_Galactic,16 GIV6 LN20150206_5200-3196_151014-134708,air bubble,101
20231,1310,6,141.649,8.375,97,41.38,0.84,565.18,210.13,143,799,10.875,0.68,1254,1267,974,983,FALSE,AHF_20151014_Galactic,16 GIV6 LN20150206_5200-3196_151014-134708,air bubble,101
20239,1311,7,141.759,5.625,64,38.56,0.74,733.44,57.01,601,798,11.875,0.45,328,340,989,996,FALSE,AHF_20151014_Galactic,16 GIV6 LN20150206_5200-3196_151014-134708,air bubble,101
20244,1312,5,141.868,9.375,112,47.63,0.79,675.29,119.76,314,798,12.125,0.82,959,971,345,359,FALSE,AHF_20151014_Galactic,16 GIV6 LN20150206_5200-3196_151014-134708,air bubble,101
20269,1315,6,142.195,5.625,65,39.21,0.73,710.29,88.7,479,799,8.875,0.62,888,896,777,788,FALSE,AHF_20151014_Galactic,16 GIV6 LN20150206_5200-3196_151014-134708,air bubble,101
20283,1317,6,142.414,6.375,73,44.21,0.69,708.26,69.82,541,799,11.375,0.49,606,619,969,976,FALSE,AHF_20151014_Galactic,16 GIV6 LN20150206_5200-3196_151014-134708,schlieren lines,101
20294,1319,2,142.632,5.875,68,38.21,0.76,692.34,106.16,433,799,8.125,0.69,612,623,75,83,FALSE,AHF_20151014_Galactic,16 GIV6 LN20150206_5200-3196_151014-134708,schlieren lines,101
20297,1319,5,142.632,7.625,89,48.21,0.69,712.67,59.26,576,798,14.625,0.36,300,316,255,262,FALSE,AHF_20151014_Galactic,16 GIV6 LN20150206_5200-3196_151014-134708,schlieren lines,101
20309,1320,7,142.741,6.875,78,38.8,0.81,626.85,145.59,270,798,9.875,0.57,121,133,866,873,FALSE,AHF_20151014_Galactic,16 GIV6 LN20150206_5200-3196_151014-134708,schlieren lines,101
20333,1323,8,143.069,13.625,178,54.21,0.87,414.75,269.13,29,799,15.125,0.78,114,130,789,802,FALSE,AHF_20151014_Galactic,16 GIV6 LN20150206_5200-3196_151014-134708,schlieren lines,101
20340,1324,6,143.178,5.125,60,33.97,0.81,600.47,173.68,230,797,6.125,0.76,996,1005,598,605,FALSE,AHF_20151014_Galactic,16 GIV6 LN20150206_5200-3196_151014-134708,schlieren lines,101
20394,1332,6,144.033,5.125,59,31.31,0.87,665.12,119.39,407,797,6.875,0.72,374,382,851,859,FALSE,AHF_20151014_Galactic,16 GIV6 LN20150206_5200-3196_151014-134708,schlieren lines,101
20401,1333,6,144.153,5.625,65,33.97,0.84,671.95,115.8,384,799,7.375,0.76,1227,1236,843,851,FALSE,AHF_20151014_Galactic,16 GIV6 LN20150206_5200-3196_151014-134708,schlieren lines,101
20419,1336,4,144.453,7.125,80,35.97,0.88,603.63,166.27,287,799,8.625,0.71,858,869,563,571,FALSE,AHF_20151014_Galactic,16 GIV6 LN20150206_5200-3196_151014-134708,schlieren lines,101
20535,1351,5,146.049,5.875,66,45.46,0.63,711.39,93.16,475,799,9.875,0.66,911,922,752,761,FALSE,AHF_20151014_Galactic,16 GIV6 LN20150206_5200-3196_151014-134708,schlieren lines,101
20604,1361,4,147.141,6.875,79,42.8,0.74,703.3,75.85,540,799,11.625,0.45,614,628,294,301,FALSE,AHF_20151014_Galactic,16 GIV6 LN20150206_5200-3196_151014-134708,schlieren lines,101
20613,1362,5,147.251,7.375,84,36.56,0.89,551.58,200.42,195,797,7.875,0.82,1038,1048,420,429,FALSE,AHF_20151014_Galactic,16 GIV6 LN20150206_5200-3196_151014-134708,schlieren lines,101
20656,1368,4,147.906,11.375,142,54.94,0.77,681.34,97.5,426,798,13.375,0.81,852,864,320,335,FALSE,AHF_20151014_Galactic,16 GIV6 LN20150206_5200-3196_151014-134708,schlieren lines,101
20662,1368,10,147.906,9.125,108,41.56,0.89,547.25,209.41,104,797,11.875,0.64,487,500,811,820,FALSE,AHF_20151014_Galactic,16 GIV6 LN20150206_5200-3196_151014-134708,schlieren lines,101
20826,1391,5,150.417,5.125,59,41.38,0.66,759,34.22,649,799,8.375,0.61,1121,1131,566,575,FALSE,AHF_20151014_Galactic,16 GIV6 LN20150206_5200-3196_151014-134708,schlieren lines,101
20827,1391,6,150.417,12.375,157,56.63,0.78,610.04,129.14,367,799,18.625,0.53,476,494,617,630,FALSE,AHF_20151014_Galactic,16 GIV6 LN20150206_5200-3196_151014-134708,schlieren lines,101
20830,1392,1,150.527,6.375,72,37.38,0.8,631.83,147.41,311,799,7.375,0.85,963,972,120,129,FALSE,AHF_20151014_Galactic,16 GIV6 LN20150206_5200-3196_151014-134708,schlieren lines,101
20897,1401,6,151.509,5.625,64,38.97,0.73,730.7,52.3,590,797,10.125,0.44,714,720,412,424,FALSE,AHF_20151014_Galactic,16 GIV6 LN20150206_5200-3196_151014-134708,schlieren lines,101
20983,1412,4,152.711,9.375,112,56.04,0.67,727.11,51.06,620,799,16.875,0.38,380,398,624,631,FALSE,AHF_20151014_Galactic,16 GIV6 LN20150206_5200-3196_151014-134708,schlieren lines,101
20990,1413,4,152.82,9.625,113,52.87,0.71,724.47,55.53,603,798,16.875,0.38,1075,1093,618,625,FALSE,AHF_20151014_Galactic,16 GIV6 LN20150206_5200-3196_151014-134708,schlieren lines,101
21047,1421,4,153.693,8.625,100,45.56,0.78,628.95,131.95,358,799,15.625,0.37,166,182,608,616,FALSE,AHF_20151014_Galactic,16 GIV6 LN20150206_5200-3196_151014-134708,schlieren lines,101
21075,1425,2,154.117,5.625,65,33.38,0.86,632.72,132.9,349,798,7.875,0.65,974,984,153,161,FALSE,AHF_20151014_Galactic,16 GIV6 LN20150206_5200-3196_151014-134708,schlieren lines,101
21087,1426,5,154.237,7.875,91,39.8,0.85,634.91,134.72,305,791,9.875,0.63,167,179,979,989,FALSE,AHF_20151014_Galactic,16 GIV6 LN20150206_5200-3196_151014-134708,schlieren lines,101
21119,1431,4,154.757,6.125,70,33.97,0.87,511.26,215.46,136,797,7.375,0.77,380,389,163,172,FALSE,AHF_20151014_Galactic,16 GIV6 LN20150206_5200-3196_151014-134708,schlieren lines,101
21128,1432,4,154.857,12.625,161,59.11,0.76,548.87,230.04,79,798,14.125,0.83,855,869,176,191,FALSE,AHF_20151014_Galactic,16 GIV6 LN20150206_5200-3196_151014-134708,schlieren lines,101
21131,1432,7,154.857,22.375,363,99.6,0.68,439.78,276.83,22,799,33.625,0.63,311,333,897,926,FALSE,AHF_20151014_Galactic,16 GIV6 LN20150206_5200-3196_151014-134708,schlieren lines,101
21203,1443,3,156.027,20.125,310,82.01,0.76,472.05,252.82,33,799,26.375,0.66,631,649,253,276,FALSE,AHF_20151014_Galactic,16 GIV6 LN20150206_5200-3196_151014-134708,schlieren lines,101
21376,1466,7,158.473,9.125,109,48.38,0.76,690.33,84.73,496,798,14.125,0.57,115,124,763,778,FALSE,AHF_20151014_Galactic,16 GIV6 LN20150206_5200-3196_151014-134708,schlieren lines,101
21415,1472,5,159.103,5.125,59,32.56,0.84,702.36,75.74,539,798,7.875,0.55,1162,1172,618,625,FALSE,AHF_20151014_Galactic,16 GIV6 LN20150206_5200-3196_151014-134708,schlieren lines,101
21446,1476,4,159.519,5.875,67,39.38,0.74,753.24,41.81,638,799,7.375,0.68,558,565,453,463,FALSE,AHF_20151014_Galactic,16 GIV6 LN20150206_5200-3196_151014-134708,schlieren lines,101
21463,1479,1,159.846,20.125,311,72.77,0.86,319.23,274.19,15,799,25.875,0.63,738,758,92,112,FALSE,AHF_20151014_Galactic,16 GIV6 LN20150206_5200-3196_151014-134708,schlieren lines,101
21514,1485,5,160.501,5.625,65,37.14,0.77,694.17,107.89,423,799,10.125,0.48,448,460,402,408,FALSE,AHF_20151014_Galactic,16 GIV6 LN20150206_5200-3196_151014-134708,schlieren lines,101
21588,1495,2,161.593,7.125,80,44.38,0.71,715.25,70.46,550,799,9.875,0.61,50,62,152,162,FALSE,AHF_20151014_Galactic,16 GIV6 LN20150206_5200-3196_151014-134708,schlieren lines,101
21595,1496,3,161.703,13.625,177,56.46,0.84,433.48,270.43,44,797,17.125,0.69,261,279,154,166,FALSE,AHF_20151014_Galactic,16 GIV6 LN20150206_5200-3196_151014-134708,schlieren lines,101
21600,1496,8,161.703,7.375,83,38.56,0.84,559.23,203.72,139,797,9.875,0.66,760,768,385,397,FALSE,AHF_20151014_Galactic,16 GIV6 LN20150206_5200-3196_151014-134708,schlieren lines,101
21613,1498,7,161.921,7.375,85,37.21,0.88,542.27,208.37,132,799,8.125,0.82,11,22,757,766,FALSE,AHF_20151014_Galactic,16 GIV6 LN20150206_5200-3196_151014-134708,schlieren lines,101
21624,1499,6,162.03,8.625,100,40.14,0.88,468.83,239.64,66,798,10.875,0.64,779,792,750,758,FALSE,AHF_20151014_Galactic,16 GIV6 LN20150206_5200-3196_151014-134708,schlieren lines,101
21657,1504,4,162.576,6.875,78,40.97,0.76,689.12,87.43,514,799,12.875,0.4,255,270,252,258,FALSE,AHF_20151014_Galactic,16 GIV6 LN20150206_5200-3196_151014-134708,schlieren lines,101
21685,1507,3,162.904,27.875,516,98.57,0.82,320.07,281.97,0,799,32.125,0.89,719,748,266,292,FALSE,AHF_20151014_Galactic,16 GIV6 LN20150206_5200-3196_151014-134708,schlieren lines,101
21695,1508,6,163.013,16.125,227,60.38,0.88,374.3,265.72,18,793,21.375,0.69,405,420,624,641,FALSE,AHF_20151014_Galactic,16 GIV6 LN20150206_5200-3196_151014-134708,schlieren lines,101
21710,1510,5,163.231,11.375,142,60.7,0.7,596.28,197.7,127,797,18.125,0.5,61,78,896,908,FALSE,AHF_20151014_Galactic,16 GIV6 LN20150206_5200-3196_151014-134708,schlieren lines,101
21736,1514,5,163.668,14.625,196,59.21,0.84,415.56,261.86,48,799,17.375,0.64,567,578,362,380,FALSE,AHF_20151014_Galactic,16 GIV6 LN20150206_5200-3196_151014-134708,schlieren lines,101
21738,1514,7,163.668,5.375,62,45.87,0.61,723.55,70.12,564,799,9.125,0.61,1202,1212,809,818,FALSE,AHF_20151014_Galactic,16 GIV6 LN20150206_5200-3196_151014-134708,schlieren lines,101
21746,1515,7,163.777,8.625,99,44.38,0.79,670.81,96.86,446,799,13.125,0.53,432,447,749,758,FALSE,AHF_20151014_Galactic,16 GIV6 LN20150206_5200-3196_151014-134708,schlieren lines,101
21747,1515,8,163.777,5.125,60,33.56,0.82,712.43,62.87,573,797,9.125,0.48,59,67,790,800,FALSE,AHF_20151014_Galactic,16 GIV6 LN20150206_5200-3196_151014-134708,schlieren lines,101
21748,1515,9,163.777,6.625,76,44.14,0.7,676.66,131.84,297,798,13.125,0.39,108,123,845,852,FALSE,AHF_20151014_Galactic,16 GIV6 LN20150206_5200-3196_151014-134708,schlieren lines,101
21798,1522,7,164.542,10.375,127,46.14,0.87,484.1,245.91,78,799,14.125,0.69,337,350,828,838,FALSE,AHF_20151014_Galactic,16 GIV6 LN20150206_5200-3196_151014-134708,schlieren lines,101
21842,1528,4,165.197,8.375,97,40.8,0.86,695.31,84.98,488,798,9.875,0.76,1231,1241,191,203,FALSE,AHF_20151014_Galactic,16 GIV6 LN20150206_5200-3196_151014-134708,schlieren lines,101
21901,1536,2,166.071,6.125,71,37.38,0.8,691.01,112.14,416,799,9.625,0.67,720,728,130,141,FALSE,AHF_20151014_Galactic,16 GIV6 LN20150206_5200-3196_151014-134708,schlieren lines,101
21917,1538,3,166.289,15.375,212,60.87,0.85,464.4,220.84,95,798,21.125,0.64,595,608,62,82,FALSE,AHF_20151014_Galactic,16 GIV6 LN20150206_5200-3196_151014-134708,schlieren lines,101
21925,1539,2,166.398,7.875,92,40.14,0.85,641.15,143.14,322,799,9.875,0.74,1218,1230,36,45,FALSE,AHF_20151014_Galactic,16 GIV6 LN20150206_5200-3196_151014-134708,schlieren lines,101
22044,1555,4,168.145,8.625,101,39.56,0.9,485.8,242.23,73,798,9.625,0.82,586,597,242,252,FALSE,AHF_20151014_Galactic,16 GIV6 LN20150206_5200-3196_151014-134708,schlieren lines,101
22071,1559,3,168.582,6.875,78,37.38,0.84,664.31,116.64,404,799,8.625,0.77,209,220,309,318,FALSE,AHF_20151014_Galactic,16 GIV6 LN20150206_5200-3196_151014-134708,schlieren lines,101
22119,1564,12,169.128,7.875,92,42.38,0.8,616.21,145.92,336,798,10.625,0.74,910,923,924,933,FALSE,AHF_20151014_Galactic,16 GIV6 LN20150206_5200-3196_151014-134708,schlieren lines,101
22121,1565,1,169.237,5.125,60,33.56,0.82,729.22,68.73,551,799,8.875,0.6,301,310,17,26,FALSE,AHF_20151014_Galactic,16 GIV6 LN20150206_5200-3196_151014-134708,air bubble,101
22139,1567,1,169.456,27.875,516,112.64,0.71,407.63,289.52,1,799,34.625,0.88,486,512,58,87,FALSE,AHF_20151014_Galactic,16 GIV6 LN20150206_5200-3196_151014-134708,air bubble,101
22142,1567,4,169.456,13.375,173,56.7,0.82,434.17,264.97,30,798,17.625,0.62,98,115,204,219,FALSE,AHF_20151014_Galactic,16 GIV6 LN20150206_5200-3196_151014-134708,air bubble,101
22144,1567,6,169.456,20.625,322,83.5,0.76,365.54,283.79,16,799,31.625,0.62,943,964,328,352,FALSE,AHF_20151014_Galactic,16 GIV6 LN20150206_5200-3196_151014-134708,air bubble,101
22180,1572,1,170.002,18.625,278,101.81,0.58,502.92,260.42,51,799,29.125,0.51,1,17,61,87,FALSE,AHF_20151014_Galactic,16 GIV6 LN20150206_5200-3196_151014-134708,air bubble,101
22221,1577,4,170.548,11.125,139,61.11,0.68,685.17,97.08,418,798,17.375,0.53,505,517,275,293,FALSE,AHF_20151014_Galactic,16 GIV6 LN20150206_5200-3196_151014-134708,dense fibral,101
22273,1583,5,171.203,9.125,106,42.97,0.85,580.31,203.66,150,798,11.125,0.76,256,268,530,541,FALSE,AHF_20151014_Galactic,16 GIV6 LN20150206_5200-3196_151014-134708,dense globular,101
22306,1587,6,171.64,7.875,90,38.8,0.87,542.67,202.77,168,795,8.875,0.83,379,389,626,637,FALSE,AHF_20151014_Galactic,16 GIV6 LN20150206_5200-3196_151014-134708,silicone oil,101
22370,1595,6,172.513,6.875,77,35.97,0.86,692.51,97.93,476,798,9.625,0.65,639,650,458,466,FALSE,AHF_20151014_Galactic,16 GIV6 LN20150206_5200-3196_151014-134708,air bubble,101
22373,1596,1,172.623,6.875,79,38.38,0.82,736.35,50.34,602,799,9.375,0.71,617,629,69,77,FALSE,AHF_20151014_Galactic,16 GIV6 LN20150206_5200-3196_151014-134708,air bubble,101
22395,1599,5,172.95,14.125,187,67.18,0.72,612.03,178.09,223,799,18.125,0.78,1133,1148,357,376,FALSE,AHF_20151014_Galactic,16 GIV6 LN20150206_5200-3196_151014-134708,dense globular,101
22609,1627,7,175.927,5.625,64,34.14,0.83,715.11,63.16,587,799,8.875,0.52,361,371,490,498,FALSE,AHF_20151014_Galactic,16 GIV6 LN20150206_5200-3196_151014-134708,air bubble,101
22753,1648,6,178.127,15.125,205,57.21,0.89,364.68,264.38,24,799,18.375,0.77,670,686,381,395,FALSE,AHF_20151014_Galactic,16 GIV6 LN20150206_5200-3196_151014-134708,air bubble,101
22758,1649,4,178.227,12.875,165,68.36,0.67,670.48,99.62,451,799,22.125,0.42,1068,1090,505,515,FALSE,AHF_20151014_Galactic,16 GIV6 LN20150206_5200-3196_151014-134708,dense fibral,101
22772,1651,5,178.437,5.625,65,32.56,0.88,595.38,161.23,250,795,6.375,0.86,611,620,189,197,FALSE,AHF_20151014_Galactic,16 GIV6 LN20150206_5200-3196_151014-134708,air bubble,101
22805,1655,3,178.857,27.625,508,90.67,0.88,299.43,250.84,33,799,29.875,0.84,519,546,289,312,FALSE,AHF_20151014_Galactic,16 GIV6 LN20150206_5200-3196_151014-134708,air bubble,101
22874,1664,5,179.824,8.625,100,44.21,0.8,609.38,157.08,273,799,13.125,0.51,1155,1167,299,311,FALSE,AHF_20151014_Galactic,16 GIV6 LN20150206_5200-3196_151014-134708,dense globular,101
22897,1667,3,180.144,7.375,85,50.46,0.65,753.59,35.11,658,799,11.375,0.64,864,877,205,216,FALSE,AHF_20151014_Galactic,16 GIV6 LN20150206_5200-3196_151014-134708,translucent globular,101
22907,1669,1,180.364,13.875,182,58.46,0.82,543.97,203.02,167,799,17.375,0.7,650,667,104,116,FALSE,AHF_20151014_Galactic,16 GIV6 LN20150206_5200-3196_151014-134708,dense globular,101
22970,1676,3,181.094,10.875,132,53.87,0.76,610.78,157.23,225,799,13.125,0.85,706,720,166,180,FALSE,AHF_20151014_Galactic,16 GIV6 LN20150206_5200-3196_151014-134708,silicone oil,101
23036,1685,4,182.051,5.125,59,39.21,0.69,759.25,36,668,799,8.875,0.57,27,38,497,505,FALSE,AHF_20151014_Galactic,16 GIV6 LN20150206_5200-3196_151014-134708,translucent globular,101
23037,1685,5,182.051,7.875,92,48.94,0.69,733.58,53.82,598,797,14.125,0.44,448,462,623,633,FALSE,AHF_20151014_Galactic,16 GIV6 LN20150206_5200-3196_151014-134708,translucent fibral,101
23095,1693,6,182.925,12.875,164,57.94,0.78,569.91,211.38,151,799,15.125,0.69,509,520,490,506,FALSE,AHF_20151014_Galactic,16 GIV6 LN20150206_5200-3196_151014-134708,dense globular,101
23103,1694,5,183.034,14.125,187,58.7,0.83,596.35,198.11,183,799,17.375,0.74,1261,1274,482,499,FALSE,AHF_20151014_Galactic,16 GIV6 LN20150206_5200-3196_151014-134708,dense globular,101
23130,1697,10,183.361,5.875,66,34.56,0.83,661.32,129.86,368,798,8.125,0.71,517,528,883,890,FALSE,AHF_20151014_Galactic,16 GIV6 LN20150206_5200-3196_151014-134708,air bubble,101
23137,1698,4,183.471,5.625,65,34.56,0.83,613.09,163.42,250,799,8.125,0.66,80,87,186,197,FALSE,AHF_20151014_Galactic,16 GIV6 LN20150206_5200-3196_151014-134708,dense globular,101
23215,1708,1,184.563,5.375,61,36.8,0.75,730.82,61.38,565,798,8.875,0.63,3,14,1,9,FALSE,AHF_20151014_Galactic,16 GIV6 LN20150206_5200-3196_151014-134708,air bubble,101
23237,1710,5,184.781,5.875,68,42.21,0.69,699.07,100.41,436,799,9.875,0.53,820,832,687,694,FALSE,AHF_20151014_Galactic,16 GIV6 LN20150206_5200-3196_151014-134708,air bubble,101
23257,1713,4,185.109,5.375,62,30.73,0.91,541.71,199.29,148,796,5.625,0.95,964,972,397,405,FALSE,AHF_20151014_Galactic,16 GIV6 LN20150206_5200-3196_151014-134708,air bubble,101
23283,1717,3,185.545,10.375,126,58.53,0.68,698.78,93.6,430,799,15.625,0.72,1222,1239,274,287,FALSE,AHF_20151014_Galactic,16 GIV6 LN20150206_5200-3196_151014-134708,dense fibral,101
23305,1720,5,185.873,6.875,77,45.63,0.68,727.49,59.95,564,799,13.125,0.49,836,844,199,214,FALSE,AHF_20151014_Galactic,16 GIV6 LN20150206_5200-3196_151014-134708,translucent globular,101
23306,1720,6,185.873,10.875,132,47.63,0.86,484.99,232.63,105,798,13.625,0.61,251,266,287,297,FALSE,AHF_20151014_Galactic,16 GIV6 LN20150206_5200-3196_151014-134708,dense globular,101
23327,1723,1,186.201,5.625,64,33.97,0.83,624.11,163.36,263,799,6.625,0.85,1046,1055,56,64,FALSE,AHF_20151014_Galactic,16 GIV6 LN20150206_5200-3196_151014-134708,air bubble,101
23331,1723,5,186.201,7.125,81,42.63,0.75,690.12,103.66,420,799,10.375,0.65,1056,1069,606,614,FALSE,AHF_20151014_Galactic,16 GIV6 LN20150206_5200-3196_151014-134708,dense globular,101
23471,1740,9,188.06,9.875,117,48.46,0.79,665.69,121.84,364,799,14.625,0.53,947,955,479,495,FALSE,AHF_20151014_Galactic,16 GIV6 LN20150206_5200-3196_151014-134708,dense globular,101
23487,1742,4,188.28,10.875,132,59.87,0.68,585.55,178.9,229,799,23.875,0.28,432,454,883,893,FALSE,AHF_20151014_Galactic,16 GIV6 LN20150206_5200-3196_151014-134708,dense fibral,101
23501,1744,6,188.48,24.375,417,94.01,0.77,391.83,283.94,11,799,32.375,0.68,12,40,288,310,FALSE,AHF_20151014_Galactic,16 GIV6 LN20150206_5200-3196_151014-134708,air bubble,101
23571,1753,6,189.43,5.125,60,33.56,0.82,691.15,76.42,514,799,7.375,0.74,406,415,944,952,FALSE,AHF_20151014_Galactic,16 GIV6 LN20150206_5200-3196_151014-134708,air bubble,101
23594,1757,5,189.853,8.375,98,40.56,0.87,545.26,207.39,149,799,10.625,0.64,995,1003,946,959,FALSE,AHF_20151014_Galactic,16 GIV6 LN20150206_5200-3196_151014-134708,dense globular,101
23608,1759,6,190.071,8.375,96,52.04,0.67,759.27,32.31,665,799,13.375,0.58,425,435,631,645,FALSE,AHF_20151014_Galactic,16 GIV6 LN20150206_5200-3196_151014-134708,translucent globular,101
23643,1764,4,190.617,28.625,542,101.91,0.81,322.4,301.99,0,799,34.625,0.88,884,911,193,222,FALSE,AHF_20151014_Galactic,16 GIV6 LN20150206_5200-3196_151014-134708,air bubble,101
23648,1764,9,190.617,7.625,86,39.97,0.82,635.05,131.76,362,798,10.625,0.56,912,920,962,974,FALSE,AHF_20151014_Galactic,16 GIV6 LN20150206_5200-3196_151014-134708,dense globular,101
23739,1777,4,192.037,14.375,194,60.63,0.81,449.88,253.67,68,798,20.875,0.52,680,691,930,951,FALSE,AHF_20151014_Galactic,16 GIV6 LN20150206_5200-3196_151014-134708,dense globular,101
23746,1778,5,192.146,6.625,74,42.38,0.72,722.3,62.45,581,799,8.875,0.82,944,954,375,386,FALSE,AHF_20151014_Galactic,16 GIV6 LN20150206_5200-3196_151014-134708,air bubble,101
23774,1781,8,192.505,6.625,75,34.73,0.88,593.56,175.82,224,797,8.375,0.7,1004,1014,961,969,FALSE,AHF_20151014_Galactic,16 GIV6 LN20150206_5200-3196_151014-134708,dense globular,101
23781,1782,5,192.614,5.375,62,43.87,0.64,720.23,86.22,495,799,9.875,0.6,1209,1219,260,272,FALSE,AHF_20151014_Galactic,16 GIV6 LN20150206_5200-3196_151014-134708,translucent globular,101
23805,1784,8,192.833,5.875,66,35.07,0.82,705.56,81.7,526,798,8.875,0.54,1176,1182,748,759,FALSE,AHF_20151014_Galactic,16 GIV6 LN20150206_5200-3196_151014-134708,air bubble,101
23809,1785,2,192.942,5.375,62,30.73,0.91,544.81,203.1,161,799,5.125,0.93,203,211,97,105,FALSE,AHF_20151014_Galactic,16 GIV6 LN20150206_5200-3196_151014-134708,air bubble,101
23895,1796,9,194.143,6.125,69,33.97,0.87,627.26,150.49,279,798,7.875,0.72,1020,1031,489,496,FALSE,AHF_20151014_Galactic,16 GIV6 LN20150206_5200-3196_151014-134708,dense globular,101
24092,1820,4,196.795,6.125,69,39.73,0.74,738.81,54.19,586,799,8.625,0.71,1185,1196,528,536,FALSE,AHF_20151014_Galactic,16 GIV6 LN20150206_5200-3196_151014-134708,air bubble,101
24126,1825,5,197.341,5.625,64,39.21,0.72,734.91,57.34,590,799,7.375,0.79,1109,1119,760,770,FALSE,AHF_20151014_Galactic,16 GIV6 LN20150206_5200-3196_151014-134708,air bubble,101
